Start_to_End,Length_ShortestPath,Length_ORBSlamPath,Stop_to_End,Number_of_collisions
8.631132428013288,75,175,8.586602266417113,10
11.326887230351245,82,500,6.360325703580173,115
5.324177569267674,90,176,5.559737190803297,11
7.587959878315251,71,360,7.504757809808858,9
3.462283751848602,44,74,3.5591160414006597,5
5.481602772159872,82,152,5.383645384597862,4
5.149672916102274,80,112,5.295353364531245,5
1.894980303335196,102,500,0.39420697380760583,301
2.11545273444072,37,69,2.071729069365347,0
4.247416602239262,74,208,4.3197927093377,8
8.197743437538293,65,131,7.927872799660999,8
3.10568203050047,40,100,3.1013603082502788,3
3.193620153060766,37,47,3.055219637947983,2
3.502185977389426,101,500,0.0,0
3.5548054164902156,34,68,3.534217386598157,2
5.2872000025954575,43,83,5.271739197423166,0
2.437252199051598,43,55,2.387211702056243,0
7.78406192616049,62,500,7.551581361819685,2
8.712655880767826,67,500,0.07961163566503848,80
10.970352820861137,81,108,10.899393827042942,1
11.45031567944091,102,196,11.621503200388245,22
3.2323780867655065,62,98,3.2604582139672775,9
2.690107331737086,46,99,2.8356706641718548,11
10.993232974600577,81,112,10.958108427289716,5
2.140314540171795,35,44,2.218431852167827,3
5.673642518643956,55,65,5.775334222721635,5
11.158408696332433,98,248,11.094432328113824,10
7.067605666084924,58,500,6.744789861741618,3
9.212830592180186,78,260,9.363729127960656,19
10.594519014249485,71,121,10.491882531092646,3
9.560182433185862,67,172,9.601783530071513,4
8.603043685113251,67,500,0.804979636692565,213
8.067877070740348,56,66,8.27063329357301,2
9.08984614149307,111,500,3.9773893316464877,69
6.530158340792913,61,144,6.579226891408538,6
3.10743568631572,94,500,6.854225783382079,13
13.361401014357288,106,241,13.44685788702677,3
4.156107837915589,52,125,4.1385897007301065,5
4.59255896519006,54,114,4.720631571690417,5
4.4138266861915625,48,500,4.479404016358111,27
10.289405466750871,70,129,10.086816430430229,5
13.722432288604036,119,500,11.21641227334106,30
12.627415240291308,88,229,12.650889287981954,7
2.8313776212118276,35,67,2.9574859873166273,2
8.608911824004991,62,98,8.560042631810006,3
9.009877956599421,67,120,9.046582557358828,0
3.0489393072962927,72,500,3.012869170914111,142
7.816224362948959,68,135,7.799459941855684,0
7.652368317756936,61,500,1.38712776098152,21
7.999638121716414,61,159,7.761098752036786,0
10.996317963335413,77,144,11.122276959318613,8
6.536421183255202,92,500,5.785820415429335,94
6.596501704610025,98,169,6.641963069366918,17
4.4128045860821015,33,68,4.364282233656026,2
12.285296520509542,81,105,12.176097724067933,4
12.682217826436897,91,120,12.598433631220157,8
8.43230440634273,105,500,7.325696835557852,81
7.77579011624883,76,500,1.4007050365595515,4
7.77708637263642,66,204,7.6954573931181205,15
8.865405649482407,83,153,8.880793515562944,2
4.492101465237637,52,500,1.5811160461125489,61
5.556701961686883,87,500,0.5205907651023723,104
5.946884372343611,49,99,6.13815312088928,3
2.2210570969082886,40,97,2.3486207500308787,9
10.961356535048683,77,118,10.895435444433733,4
4.445088976993709,54,67,4.293814529552872,1
10.21922173106017,88,136,10.207407836210557,11
7.022344333830204,71,163,7.057431299521917,3
4.341475159231322,35,51,4.21747534893516,0
7.7437689598919315,65,500,4.586131542294545,86
4.99445002261456,58,108,4.925186745510678,1
