Start_to_End,Length_ShortestPath,Length_ORBSlamPath,Stop_to_End,Number_of_collisions
2.052377129609521,17,39,2.1655622112398585,0
4.191293094429872,39,74,4.218184322108543,3
3.929146478100032,50,105,3.904527552653451,6
4.768879272617499,41,89,4.791263393736608,1
3.666527824862929,43,118,3.6988773657627334,4
3.4891318030694407,26,37,3.438394775849099,0
4.05883132397309,35,58,3.9196971607680267,0
4.221816872314916,54,115,4.307195275500886,0
1.2413834419368663,23,22,1.2778507044048975,2
2.780840981205057,59,77,2.797220712581416,5
3.709606708257372,32,75,3.8011557392984407,2
1.9846859011251232,43,500,1.8073234456148988,352
1.0928315041936616,32,57,1.351239033891581,3
3.892162540982132,37,53,3.990389842515361,0
3.999999897247362,31,54,4.044541610253016,0
3.9679192201726274,37,49,3.8897402637373766,2
4.0394856317514645,35,500,1.000870976690806,5
4.707942297210036,43,91,4.569875471811558,2
4.1484359862748414,49,500,0.3075659205947457,43
4.53380253063436,48,86,4.86197727295414,1
1.4937489882777146,25,34,1.3587510630086743,0
5.533881311897154,55,118,5.770341463426145,5
4.951896654783126,49,500,1.3584777177679783,15
3.1401809713668047,41,71,3.180621605319713,0
2.692715895718026,46,67,2.6867653890433996,2
2.2604938608839755,21,39,2.277926039323882,0
2.429023026285012,35,36,2.4090235606917516,0
1.7971972351925491,29,40,1.8137977591647696,0
3.7167248776302433,35,59,3.7380494952601824,0
2.4908684451673953,12,15,2.4680175694287967,0
6.064379082513009,44,103,6.046624103439348,6
6.066253801528639,41,60,5.901907132770286,1
2.242390002372643,19,36,2.534051069045935,0
3.2736136396928814,45,81,3.264269022023912,0
6.119581393766371,54,74,6.133472116980859,1
2.743778467525778,15,31,2.9213799980206447,0
5.136149338922355,42,91,5.217066418204346,1
3.7464554094665754,22,38,3.668380851569212,0
2.3445183391528945,36,90,2.3300054569491495,6
4.864364944163248,49,80,4.854157975791224,1
4.239106501391471,38,72,4.341920390615313,1
2.1302543883308993,28,94,2.119521044947543,3
2.4908680310629263,23,68,2.481337490027627,0
2.0416969110598684,17,16,1.9825452775022767,1
3.4918816594986164,35,97,3.5586437228440886,1
4.246423228984194,29,47,4.049558781699284,0
4.930709533865238,46,76,4.981042451042597,1
2.7417009701982655,15,39,2.8045540015385866,0
1.6160221533398609,23,30,1.5374563338633591,0
2.2397904967747535,28,70,2.2959994962037937,0
3.5037467068797516,32,68,3.5260520334873093,0
5.15860456667079,41,88,5.2422283720915335,1
5.866247190482151,50,320,5.651707876601465,3
1.33175029969967,21,222,1.342159576033653,12
4.120706968950928,34,48,4.134014916744555,0
4.247272966786132,40,75,4.380072897229338,1
2.1316281633265888,30,44,2.14915256049114,1
4.807413179549432,32,39,4.764407887341945,1
3.5462326231194474,29,44,3.731956854889804,0
0.6448670924424242,24,500,0.7163936495511836,74
5.167007150263078,39,79,5.038376670926944,0
2.3436248136383804,34,92,2.3855029184767242,9
6.019883464925,42,65,5.835905453518269,2
4.728787323527779,34,113,4.720916014882957,2
2.2271585311725497,22,117,2.1362258212391563,7
5.725962658367572,39,55,5.816678151024344,0
3.678047601217374,40,95,3.7147523861679317,0
3.0000008222083006,28,72,3.186854872104441,0
3.0326274780669698,26,42,3.2052643721739624,0
6.647703793115262,62,83,6.781189791998389,3
3.856570335750865,27,40,4.145601943095823,2
